Year,Country_Code,Event,Medal
1988,AUS,K-1 1000m (kayak single),1
1988,AUS,K-2 1000m (kayak double),2
1988,AUS,Sprint indivual,1
1988,AUS,Team Pursuit (4000m),4
1988,AUS,doubles,2
1988,AUS,hockey,16
1988,AUS,marathon,1
1988,AUT,78 - 86kg (middleweight),1
1988,BEL,86 - 95kg (half-heavyweight),1
1988,BEL,trap (125 targets),1
1988,BRA,200m,1
1988,BRA,800m,1
1988,BRA,86 - 95kg (half-heavyweight),1
1988,BRA,Tornado - Multihull,2
1988,BRA,football,21
1988,BRA,two-person keelboat open (Star),2
1988,BUL,- 48kg (light-flyweight),3
1988,BUL,"- 52kg, total (flyweight)",1
1988,BUL,100 - 130kg (super heavyweight),1
1988,BUL,100m breaststroke,2
1988,BUL,100m hurdles,1
1988,BUL,10m air pistol (60 shots),1
1988,BUL,200m breaststroke,1
1988,BUL,50m rifle 3 positions (3x20 shots),1
1988,BUL,51 - 54kg (bantamweight),1
1988,BUL,52 - 57kg (bantamweight),1
1988,BUL,"56 - 60kg, total (featherweight)",1
1988,BUL,57 - 62kg (featherweight),2
1988,BUL,"67.5 - 75kg, total (middleweight)",2
1988,BUL,68 - 74kg (welterweight),1
1988,BUL,82 - 90kg (light-heavyweight),1
1988,BUL,C-1 1000m (canoe single),1
1988,BUL,C-1 500m (canoe single),1
1988,BUL,K-1 500m (kayak single),1
1988,BUL,K-2 500m (kayak double),2
1988,BUL,K-4 500m (kayak four),4
1988,BUL,discus throw,1
1988,BUL,double sculls (2x),2
1988,BUL,floor exercises,1
1988,BUL,high jump,1
1988,BUL,individual all-round,1
1988,BUL,pair without coxswain (2-),2
1988,BUL,pommel horse,1
1988,BUL,single sculls (1x),1
1988,BUL,singles,1
1988,BUL,triple jump,1
1988,CAN,+ 91kg (super heavyweight),1
1988,CAN,4x100m medley relay,8
1988,CAN,67 - 71kg (light-middleweight),1
1988,CAN,71-75kg,1
1988,CAN,decathlon,1
1988,CAN,duet,2
1988,CAN,flying dutchman,2
1988,CAN,solo,1
1988,CAN,team,4
1988,CHI,skeet (125 targets),1
1988,CHN,"- 52kg, total (flyweight)",1
1988,CHN,"- 56kg, total (bantamweight)",2
1988,CHN,100m butterfly,1
1988,CHN,100m freestyle,1
1988,CHN,10m air pistol (60 shots),1
1988,CHN,10m platform,2
1988,CHN,200m breaststroke,1
1988,CHN,3m springboard,4
1988,CHN,50m freestyle,1
1988,CHN,50m running target (30+30 shots),1
1988,CHN,"56 - 60kg, total (featherweight)",1
1988,CHN,"60 - 67.5kg, total (lightweight)",1
1988,CHN,doubles,4
1988,CHN,eight with coxswain (8+),9
1988,CHN,floor exercises,1
1988,CHN,four-oared shell with coxswain (4-),5
1988,CHN,shot put,1
1988,CHN,singles,3
1988,CHN,vault,1
1988,CHN,volleyball,12
1988,COL,51 - 54kg (bantamweight),1
1988,CRC,200m freestyle,1
1988,DEN,200m butterfly,1
1988,DEN,Points Race,1
1988,DEN,fleet/match race keelboat open (Soling),3
1988,DEN,flying dutchman,2
1988,DJI,marathon,1
1988,ESP,200m breaststroke,1
1988,ESP,doubles,2
1988,ESP,single-handed dinghy (Finn),1
1988,ESP,skeet (125 targets),1
1988,FIN,62 - 68kg (lightweight),1
1988,FIN,82 - 90kg (light-heavyweight),1
1988,FIN,javelin throw,2
1988,FRA,100m freestyle,2
1988,FRA,10m air rifle (60 shots),1
1988,FRA,470 - Two Person Dinghy,2
1988,FRA,4x100m relay,4
1988,FRA,60 - 65kg (half-lightweight),1
1988,FRA,63.5 - 67kg (welterweight),1
1988,FRA,65 - 71kg (lightweight),1
1988,FRA,C-2 500m (canoe double),2
1988,FRA,Tornado - Multihull,2
1988,FRA,individual,2
1988,FRA,sabre individual,1
1988,FRA,team,4
1988,FRA,épée individual,1
1988,FRA,épée team,5
1988,FRG,"+ 110kg, total (super heavyweight)",2
1988,FRG,100m hurdles,1
1988,FRG,10m air rifle (40 shots),1
1988,FRG,10m air rifle (60 shots),1
1988,FRG,1500m freestyle,1
1988,FRG,1km time trial,1
1988,FRG,200m butterfly,1
1988,FRG,4x200m freestyle relay,4
1988,FRG,4x400m relay,4
1988,FRG,5000m,1
1988,FRG,50m rifle 3 positions (3x20 shots),1
1988,FRG,60 - 63.5kg (light-welterweight),1
1988,FRG,71 - 78kg (half-middleweight),1
1988,FRG,86 - 95kg (half-heavyweight),1
1988,FRG,90 - 100kg (heavyweight),1
1988,FRG,"90 - 100kg, total (first-heavyweight)",1
1988,FRG,discus throw,1
1988,FRG,doubles,2
1988,FRG,eight with coxswain (8+),9
1988,FRG,foil individual,3
1988,FRG,foil team,10
1988,FRG,football,20
1988,FRG,four without coxswain (4-),4
1988,FRG,hockey,16
1988,FRG,individual,2
1988,FRG,individual road race,3
1988,FRG,single sculls (1x),1
1988,FRG,singles,1
1988,FRG,team,12
1988,FRG,épée individual,1
1988,FRG,épée team,5
1988,GBR,10000m,1
1988,GBR,100m,1
1988,GBR,100m breaststroke,1
1988,GBR,100m butterfly,1
1988,GBR,110m hurdles,1
1988,GBR,1500m,1
1988,GBR,200m breaststroke,1
1988,GBR,3000m,1
1988,GBR,3000m steeplechase,1
1988,GBR,4x100m relay,4
1988,GBR,50m rifle 3 positions (3x40 shots),2
1988,GBR,67 - 71kg (light-middleweight),1
1988,GBR,86 - 95kg (half-heavyweight),1
1988,GBR,Team competition,3
1988,GBR,coxless pair (2-),2
1988,GBR,hockey,16
1988,GBR,individual,2
1988,GBR,javelin throw,1
1988,GBR,pair-oared shell with coxswain (2+),3
1988,GBR,team,4
1988,GBR,teams FITA round,3
1988,GBR,two-person keelboat open (Star),2
1988,GDR,+ 95kg (heavyweight),1
1988,GDR,"100 - 110kg, total (heavyweight)",1
1988,GDR,100 - 130kg (super heavyweight),1
1988,GDR,100m,1
1988,GDR,100m backstroke,2
1988,GDR,100m breaststroke,1
1988,GDR,100m butterfly,2
1988,GDR,100m freestyle,1
1988,GDR,100m hurdles,1
1988,GDR,1500m,1
1988,GDR,1500m freestyle,1
1988,GDR,200m,1
1988,GDR,200m backstroke,3
1988,GDR,200m breaststroke,1
1988,GDR,200m butterfly,2
1988,GDR,200m freestyle,2
1988,GDR,200m individual medley,2
1988,GDR,20km walk,1
1988,GDR,25m rapid fire pistol (60 shots),1
1988,GDR,400m,1
1988,GDR,400m freestyle,3
1988,GDR,400m hurdles,1
1988,GDR,400m individual medley,1
1988,GDR,48 - 51kg (flyweight),1
1988,GDR,4x100m freestyle relay,8
1988,GDR,4x100m medley relay,4
1988,GDR,4x100m relay,4
1988,GDR,4x200m freestyle relay,4
1988,GDR,4x400m relay,4
1988,GDR,5000m,1
1988,GDR,50km walk,2
1988,GDR,50m freestyle,2
1988,GDR,57 - 60kg (lightweight),1
1988,GDR,"60 - 67.5kg, total (lightweight)",1
1988,GDR,65 - 71kg (lightweight),1
1988,GDR,"67.5 - 75kg, total (middleweight)",1
1988,GDR,71 - 78kg (half-middleweight),1
1988,GDR,71-75kg,1
1988,GDR,800m,2
1988,GDR,800m freestyle,1
1988,GDR,C-1 1000m (canoe single),1
1988,GDR,C-1 500m (canoe single),1
1988,GDR,C-2 1000m (canoe double),2
1988,GDR,Individual Pursuit,1
1988,GDR,K-1 1000m (kayak single),1
1988,GDR,K-1 500m (kayak single),2
1988,GDR,K-2 500m (kayak double),2
1988,GDR,K-4 1000m (kayak four),4
1988,GDR,K-4 500m (kayak four),4
1988,GDR,Sprint indivual,1
1988,GDR,Team Pursuit (4000m),4
1988,GDR,decathlon,2
1988,GDR,discus throw,3
1988,GDR,double sculls (2x),2
1988,GDR,eight with coxswain (8+),9
1988,GDR,fleet/match race keelboat open (Soling),3
1988,GDR,foil individual,1
1988,GDR,four without coxswain (4-),4
1988,GDR,four-oared shell with coxswain (4-),10
1988,GDR,heptathlon,2
1988,GDR,horizontal bar,1
1988,GDR,individual road race,1
1988,GDR,javelin throw,2
1988,GDR,long jump,1
1988,GDR,marathon,1
1988,GDR,pair-oared shell with coxswain (2+),3
1988,GDR,parallel bars,1
1988,GDR,quadruple sculls without coxswain (4x),8
1988,GDR,rings,2
1988,GDR,shot put,2
1988,GDR,single sculls (1x),2
1988,GDR,skeet (125 targets),1
1988,GDR,sprint,1
1988,GDR,team competition,12
1988,GDR,team time trial,4
1988,GDR,uneven bars,1
1988,GDR,vault,1
1988,GRE,52 - 57kg (bantamweight),1
1988,HUN,- 48kg (light-flyweight),1
1988,HUN,"100 - 110kg, total (heavyweight)",1
1988,HUN,100m backstroke,1
1988,HUN,100m breaststroke,1
1988,HUN,200m backstroke,1
1988,HUN,200m breaststroke,1
1988,HUN,200m individual medley,1
1988,HUN,25m rapid fire pistol (60 shots),1
1988,HUN,400m individual medley,1
1988,HUN,50m rifle prone (60 shots),1
1988,HUN,52 - 57kg (bantamweight),1
1988,HUN,74 - 82kg (middleweight),1
1988,HUN,"75 - 82.5kg, total (light-heavyweight)",1
1988,HUN,Individual competition,1
1988,HUN,K-1 500m (kayak single),1
1988,HUN,K-2 500m (kayak double),2
1988,HUN,K-4 1000m (kayak four),4
1988,HUN,K-4 500m (kayak four),4
1988,HUN,Team competition,3
1988,HUN,foil team,10
1988,HUN,pommel horse,1
1988,HUN,sabre team,5
1988,INA,teams FITA round,3
1988,IRI,52 - 57kg (bantamweight),1
1988,ISV,single-handed dinghy (Finn),1
1988,ITA,- 48kg (light-flyweight),1
1988,ITA,10000m,1
1988,ITA,20km walk,1
1988,ITA,400m individual medley,1
1988,ITA,54 - 57kg (featherweight),1
1988,ITA,Individual competition,1
1988,ITA,Team competition,3
1988,ITA,foil individual,1
1988,ITA,foil team,5
1988,ITA,marathon,1
1988,ITA,pair-oared shell with coxswain (2+),3
1988,ITA,quadruple sculls without coxswain (4x),4
1988,ITA,sabre individual,1
1988,ITA,sabre team,5
1988,JAM,200m,1
1988,JAM,4x400m relay,4
1988,JPN,+ 95kg (heavyweight),1
1988,JPN,- 48kg (light-flyweight),1
1988,JPN,- 60 kg,1
1988,JPN,100m backstroke,1
1988,JPN,25m pistol (30+30 shots),1
1988,JPN,48 - 52kg (flyweight),2
1988,JPN,60 - 65kg (half-lightweight),1
1988,JPN,78 - 86kg (middleweight),1
1988,JPN,82 - 90kg (light-heavyweight),1
1988,JPN,duet,2
1988,JPN,floor exercises,1
1988,JPN,solo,1
1988,JPN,team competition,6
1988,KEN,10000m,1
1988,KEN,1500m,1
1988,KEN,3000m steeplechase,2
1988,KEN,5000m,1
1988,KEN,63.5 - 67kg (welterweight),1
1988,KEN,71-75kg,1
1988,KEN,800m,1
1988,KEN,marathon,1
1988,KOR,+ 95kg (heavyweight),1
1988,KOR,"- 52kg, total (flyweight)",1
1988,KOR,- 60 kg,1
1988,KOR,48 - 51kg (flyweight),1
1988,KOR,48 - 52kg (flyweight),1
1988,KOR,50m rifle prone (60 shots),1
1988,KOR,52 - 57kg (bantamweight),1
1988,KOR,54 - 57kg (featherweight),1
1988,KOR,57 - 62kg (featherweight),1
1988,KOR,60 - 65kg (half-lightweight),1
1988,KOR,62 - 68kg (lightweight),2
1988,KOR,67 - 71kg (light-middleweight),1
1988,KOR,68 - 74kg (welterweight),1
1988,KOR,74 - 82kg (middleweight),2
1988,KOR,"75 - 82.5kg, total (light-heavyweight)",1
1988,KOR,81 - 91kg (heavyweight),1
1988,KOR,82 - 90kg (light-heavyweight),1
1988,KOR,doubles,4
1988,KOR,handball,25
1988,KOR,hockey,16
1988,KOR,individual FITA round,4
1988,KOR,singles,2
1988,KOR,teams FITA round,6
1988,KOR,vault,1
1988,MAR,10000m,1
1988,MAR,54 - 57kg (featherweight),1
1988,MAR,800m,1
1988,MEX,10m platform,1
1988,MEX,48 - 51kg (flyweight),1
1988,MGL,57 - 60kg (lightweight),1
1988,NED,4x100m freestyle relay,4
1988,NED,78 - 86kg (middleweight),1
1988,NED,81 - 91kg (heavyweight),1
1988,NED,K-2 500m (kayak double),2
1988,NED,Points Race,1
1988,NED,double sculls (2x),2
1988,NED,hockey,32
1988,NED,individual road race,1
1988,NOR,48 - 52kg (flyweight),1
1988,NOR,50m running target (30+30 shots),1
1988,NOR,flying dutchman,2
1988,NOR,handball,15
1988,NOR,quadruple sculls without coxswain (4x),4
1988,NZL,200m backstroke,1
1988,NZL,200m butterfly,1
1988,NZL,K-1 500m (kayak single),1
1988,NZL,K-2 1000m (kayak double),2
1988,NZL,K-2 500m (kayak double),2
1988,NZL,Tornado - Multihull,2
1988,NZL,board (division II),1
1988,NZL,four-oared shell with coxswain (4-),5
1988,NZL,individual,1
1988,NZL,pair without coxswain (2-),2
1988,NZL,single sculls (1x),1
1988,NZL,single-handed dinghy (Finn),1
1988,NZL,team,4
1988,PAK,71-75kg,1
1988,PER,volleyball,12
1988,PHI,- 48kg (light-flyweight),1
1988,POL,+ 91kg (super heavyweight),1
1988,POL,- 48kg (light-flyweight),1
1988,POL,400m freestyle,1
1988,POL,60 - 65kg (half-lightweight),1
1988,POL,63.5 - 67kg (welterweight),1
1988,POL,68 - 74kg (welterweight),1
1988,POL,71 - 78kg (half-middleweight),1
1988,POL,75 - 81kg (light-heavyweight),1
1988,POL,81 - 91kg (heavyweight),1
1988,POL,"82.5 - 90kg, total (middle-heavyweight)",1
1988,POL,90 - 100kg (heavyweight),1
1988,POL,C-2 1000m (canoe double),2
1988,POL,C-2 500m (canoe double),2
1988,POL,K-1 500m (kayak single),1
1988,POL,sabre individual,1
1988,POL,team time trial,4
1988,POR,marathon,1
1988,ROU,1500m,1
1988,ROU,200m individual medley,1
1988,ROU,3000m,1
1988,ROU,400m individual medley,1
1988,ROU,50m pistol (60 shots),1
1988,ROU,54 - 57kg (featherweight),1
1988,ROU,90 - 100kg (heavyweight),1
1988,ROU,"90 - 100kg, total (first-heavyweight)",1
1988,ROU,balance beam,2
1988,ROU,coxless pair (2-),2
1988,ROU,double sculls (2x),2
1988,ROU,eight with coxswain (8+),9
1988,ROU,floor exercises,1
1988,ROU,four-oared shell with coxswain (4-),10
1988,ROU,horizontal bar,1
1988,ROU,individual all-round,1
1988,ROU,pair without coxswain (2-),2
1988,ROU,quadruple sculls without coxswain (4x),4
1988,ROU,team competition,6
1988,ROU,uneven bars,1
1988,ROU,vault,2
1988,SEN,400m hurdles,1
1988,SUI,double sculls (2x),2
1988,SUI,individual,1
1988,SUI,shot put,1
1988,SUI,team,4
1988,SUR,100m butterfly,1
1988,SWE,100 - 130kg (super heavyweight),1
1988,SWE,200m freestyle,1
1988,SWE,470 - Two Person Dinghy,2
1988,SWE,50m pistol (60 shots),1
1988,SWE,57 - 60kg (lightweight),1
1988,SWE,60 - 63.5kg (light-welterweight),1
1988,SWE,doubles,2
1988,SWE,high jump,1
1988,SWE,singles,2
1988,SWE,team time trial,4
1988,TCH,20km walk,1
1988,TCH,50m rifle prone (60 shots),1
1988,TCH,74 - 82kg (middleweight),1
1988,TCH,doubles,4
1988,TCH,javelin throw,1
1988,TCH,singles,1
1988,TCH,trap (125 targets),1
1988,THA,51 - 54kg (bantamweight),1
1988,TUR,"56 - 60kg, total (featherweight)",1
1988,TUR,74 - 82kg (middleweight),1
1988,URS,"+ 110kg, total (super heavyweight)",1
1988,URS,+ 91kg (super heavyweight),1
1988,URS,+ 95kg (heavyweight),1
1988,URS,- 48kg (light-flyweight),1
1988,URS,"- 56kg, total (bantamweight)",1
1988,URS,- 60 kg,1
1988,URS,"100 - 110kg, total (heavyweight)",1
1988,URS,100 - 130kg (super heavyweight),2
1988,URS,10000m,2
1988,URS,100m backstroke,1
1988,URS,100m breaststroke,1
1988,URS,10m air pistol (40 shots),2
1988,URS,10m air rifle (40 shots),2
1988,URS,1500m,2
1988,URS,1500m freestyle,1
1988,URS,1km time trial,1
1988,URS,200m backstroke,1
1988,URS,200m individual medley,2
1988,URS,25m pistol (30+30 shots),1
1988,URS,25m rapid fire pistol (60 shots),1
1988,URS,3000m,1
1988,URS,400m,2
1988,URS,400m hurdles,1
1988,URS,470 - Two Person Dinghy,4
1988,URS,48 - 51kg (flyweight),1
1988,URS,48 - 52kg (flyweight),1
1988,URS,4x100m freestyle relay,4
1988,URS,4x100m medley relay,4
1988,URS,4x100m relay,8
1988,URS,4x400m relay,4
1988,URS,50km walk,1
1988,URS,50m freestyle,1
1988,URS,50m pistol (60 shots),1
1988,URS,50m rifle 3 positions (3x20 shots),1
1988,URS,50m rifle 3 positions (3x40 shots),1
1988,URS,50m running target (30+30 shots),1
1988,URS,52 - 57kg (bantamweight),1
1988,URS,57 - 62kg (featherweight),2
1988,URS,60 - 63.5kg (light-welterweight),1
1988,URS,"60 - 67.5kg, total (lightweight)",1
1988,URS,62 - 68kg (lightweight),2
1988,URS,65 - 71kg (lightweight),1
1988,URS,68 - 74kg (welterweight),2
1988,URS,71 - 78kg (half-middleweight),1
1988,URS,74 - 82kg (middleweight),1
1988,URS,75 - 81kg (light-heavyweight),1
1988,URS,"75 - 82.5kg, total (light-heavyweight)",1
1988,URS,78 - 86kg (middleweight),1
1988,URS,82 - 90kg (light-heavyweight),2
1988,URS,"82.5 - 90kg, total (middle-heavyweight)",2
1988,URS,90 - 100kg (heavyweight),1
1988,URS,"90 - 100kg, total (first-heavyweight)",1
1988,URS,C-1 1000m (canoe single),1
1988,URS,C-1 500m (canoe single),1
1988,URS,C-2 1000m (canoe double),2
1988,URS,C-2 500m (canoe double),2
1988,URS,Individual Pursuit,1
1988,URS,Individual competition,1
1988,URS,K-2 500m (kayak double),2
1988,URS,K-4 1000m (kayak four),4
1988,URS,Points Race,1
1988,URS,Sprint indivual,1
1988,URS,Team Pursuit (4000m),4
1988,URS,balance beam,1
1988,URS,basketball,24
1988,URS,discus throw,1
1988,URS,double sculls (2x),2
1988,URS,eight with coxswain (8+),9
1988,URS,floor exercises,3
1988,URS,foil individual,1
1988,URS,foil team,5
1988,URS,football,20
1988,URS,hammer throw,3
1988,URS,handball,29
1988,URS,high jump,3
1988,URS,horizontal bar,2
1988,URS,individual FITA round,1
1988,URS,individual all-round,7
1988,URS,individual road race,1
1988,URS,long jump,1
1988,URS,parallel bars,2
1988,URS,pole vault,3
1988,URS,pommel horse,1
1988,URS,quadruple sculls without coxswain (4x),4
1988,URS,rings,1
1988,URS,sabre team,5
1988,URS,shot put,1
1988,URS,sprint,1
1988,URS,team competition,12
1988,URS,trap (125 targets),1
1988,URS,triple jump,2
1988,URS,uneven bars,1
1988,URS,vault,1
1988,URS,volleyball,24
1988,URS,water polo,13
1988,URS,épée individual,1
1988,URS,épée team,5
1988,USA,+ 91kg (super heavyweight),1
1988,USA,- 48kg (light-flyweight),1
1988,USA,- 60 kg,1
1988,USA,100 - 130kg (super heavyweight),1
1988,USA,100m,4
1988,USA,100m backstroke,1
1988,USA,100m butterfly,1
1988,USA,100m freestyle,2
1988,USA,10m air pistol (60 shots),1
1988,USA,10m platform,3
1988,USA,110m hurdles,2
1988,USA,200m,3
1988,USA,200m butterfly,1
1988,USA,200m freestyle,1
1988,USA,3m springboard,2
1988,USA,400m,3
1988,USA,400m freestyle,1
1988,USA,400m hurdles,2
1988,USA,400m individual medley,2
1988,USA,470 - Two Person Dinghy,4
1988,USA,4x100m freestyle relay,8
1988,USA,4x100m medley relay,11
1988,USA,4x100m relay,4
1988,USA,4x200m freestyle relay,4
1988,USA,4x400m relay,8
1988,USA,50m freestyle,3
1988,USA,51 - 54kg (bantamweight),1
1988,USA,57 - 60kg (lightweight),1
1988,USA,57 - 62kg (featherweight),1
1988,USA,62 - 68kg (lightweight),1
1988,USA,63.5 - 67kg (welterweight),1
1988,USA,65 - 71kg (lightweight),1
1988,USA,67 - 71kg (light-middleweight),1
1988,USA,68 - 74kg (welterweight),1
1988,USA,75 - 81kg (light-heavyweight),1
1988,USA,800m,1
1988,USA,800m freestyle,1
1988,USA,81 - 91kg (heavyweight),1
1988,USA,90 - 100kg (heavyweight),2
1988,USA,K-1 1000m (kayak single),1
1988,USA,K-2 1000m (kayak double),2
1988,USA,balance beam,1
1988,USA,basketball,24
1988,USA,board (division II),1
1988,USA,doubles,4
1988,USA,duet,2
1988,USA,eight with coxswain (8+),9
1988,USA,fleet/match race keelboat open (Soling),3
1988,USA,four without coxswain (4-),4
1988,USA,heptathlon,1
1988,USA,high jump,2
1988,USA,individual,1
1988,USA,individual FITA round,1
1988,USA,long jump,4
1988,USA,shot put,1
1988,USA,single sculls (1x),1
1988,USA,singles,3
1988,USA,solo,1
1988,USA,sprint,1
1988,USA,team,4
1988,USA,teams FITA round,6
1988,USA,two-person keelboat open (Star),2
1988,USA,volleyball,12
1988,USA,water polo,13
1988,YUG,10m air pistol (40 shots),1
1988,YUG,10m air rifle (60 shots),1
1988,YUG,25m pistol (30+30 shots),1
1988,YUG,48 - 52kg (flyweight),1
1988,YUG,75 - 81kg (light-heavyweight),1
1988,YUG,basketball,24
1988,YUG,coxless pair (2-),2
1988,YUG,doubles,4
1988,YUG,handball,15
1988,YUG,water polo,13
1992,ALG,1500m,1
1992,ALG,54 - 57kg (featherweight),1
1992,ARG,doubles,2
1992,AUS,100m breaststroke,2
1992,AUS,1500m freestyle,2
1992,AUS,1km time trial,1
1992,AUS,200m backstroke,1
1992,AUS,200m butterfly,1
1992,AUS,400m freestyle,2
1992,AUS,800m freestyle,1
1992,AUS,K-1 (kayak single),1
1992,AUS,K-1 1000m (kayak single),1
1992,AUS,K-4 1000m (kayak four),4
1992,AUS,Sprint indivual,1
1992,AUS,Team Pursuit (4000m),4
1992,AUS,Tornado - Multihull,2
1992,AUS,board (lechner),1
1992,AUS,discus throw,1
1992,AUS,double sculls (2x),2
1992,AUS,doubles,2
1992,AUS,four without coxswain (4-),4
1992,AUS,high jump,1
1992,AUS,hockey,16
1992,AUS,individual,1
1992,AUS,individual pursuit,1
1992,AUS,individual road race,1
1992,AUS,team,4
1992,AUT,double sculls (2x),2
1992,AUT,team,4
1992,BAH,triple jump,1
1992,BEL,61 - 66kg (middleweight),1
1992,BEL,Points Race,1
1992,BEL,single sculls (1x),1
1992,BRA,100m freestyle,1
1992,BRA,60 - 65kg (half-lightweight),1
1992,BRA,volleyball,12
1992,BUL,+ 91kg (super heavyweight),1
1992,BUL,- 48kg (light-flyweight),1
1992,BUL,"- 52kg, total (flyweight)",1
1992,BUL,"100 - 110kg, total (heavyweight)",1
1992,BUL,100m hurdles,1
1992,BUL,10m air pistol (40 shots),1
1992,BUL,10m air rifle (40 shots),1
1992,BUL,48 - 52kg (flyweight),1
1992,BUL,50m rifle 3 positions (3x20 shots),1
1992,BUL,"56 - 60kg, total (featherweight)",1
1992,BUL,"60 - 67.5kg, total (lightweight)",1
1992,BUL,62 - 68kg (lightweight),1
1992,BUL,C-1 1000m (canoe single),1
1992,BUL,C-1 500m (canoe single),1
1992,BUL,C-2 500m (canoe double),2
1992,BUL,discus throw,1
1992,CAN,100 - 130kg (super heavyweight),1
1992,CAN,100m backstroke,1
1992,CAN,110m hurdles,1
1992,CAN,20km walk,1
1992,CAN,3000m,1
1992,CAN,4x100m medley relay,5
1992,CAN,60 - 63.5kg (light-welterweight),1
1992,CAN,71-75kg,1
1992,CAN,78 - 86kg (middleweight),1
1992,CAN,Sprint indivual,1
1992,CAN,coxless four (4-),4
1992,CAN,duet,2
1992,CAN,eight with coxswain (8+),18
1992,CAN,pair without coxswain (2-),2
1992,CAN,single sculls (1x),1
1992,CAN,solo,1
1992,CAN,two-person keelboat open (Star),2
1992,CHN,+ 72kg (heavyweight),1
1992,CHN,"- 52kg, total (flyweight)",1
1992,CHN,"- 56kg, total (bantamweight)",2
1992,CHN,10000m walk,2
1992,CHN,100m butterfly,1
1992,CHN,100m freestyle,1
1992,CHN,10m air pistol (60 shots),1
1992,CHN,10m platform,3
1992,CHN,1500m,1
1992,CHN,200m breaststroke,1
1992,CHN,200m butterfly,1
1992,CHN,200m individual medley,1
1992,CHN,25m pistol (30+30 shots),1
1992,CHN,3m springboard,2
1992,CHN,400m individual medley,1
1992,CHN,48 - 52kg (half-lightweight),1
1992,CHN,4x100m freestyle relay,5
1992,CHN,50m freestyle,2
1992,CHN,50m pistol (60 shots),1
1992,CHN,52 - 57kg (bantamweight),1
1992,CHN,"56 - 60kg, total (featherweight)",1
1992,CHN,56 - 61kg (half-middleweight),1
1992,CHN,balance beam,1
1992,CHN,basketball,12
1992,CHN,board (lechner),1
1992,CHN,double sculls (2x),2
1992,CHN,doubles,12
1992,CHN,floor exercises,1
1992,CHN,foil individual,1
1992,CHN,parallel bars,2
1992,CHN,rings,2
1992,CHN,shot put,1
1992,CHN,singles,5
1992,CHN,skeet (125 targets),1
1992,CHN,team (FITA Olympic round - 70m),3
1992,CHN,team competition,6
1992,CHN,uneven bars,1
1992,COL,400m,1
1992,CRO,basketball,12
1992,CRO,doubles,2
1992,CRO,singles,1
1992,CUB,+ 72kg (heavyweight),1
1992,CUB,+ 91kg (super heavyweight),1
1992,CUB,- 48kg (extra-lightweight),1
1992,CUB,- 48kg (light-flyweight),2
1992,CUB,48 - 51kg (flyweight),1
1992,CUB,4x100m relay,4
1992,CUB,4x400m relay,4
1992,CUB,51 - 54kg (bantamweight),1
1992,CUB,52 - 56kg (lightweight),1
1992,CUB,52 - 57kg (bantamweight),1
1992,CUB,57 - 62kg (featherweight),2
1992,CUB,60 - 63.5kg (light-welterweight),1
1992,CUB,60 - 65kg (half-lightweight),1
1992,CUB,61 - 66kg (middleweight),1
1992,CUB,63.5 - 67kg (welterweight),1
1992,CUB,67 - 71kg (light-middleweight),1
1992,CUB,"67.5 - 75kg, total (middleweight)",1
1992,CUB,71-75kg,1
1992,CUB,800m,1
1992,CUB,81 - 91kg (heavyweight),1
1992,CUB,90 - 100kg (heavyweight),1
1992,CUB,baseball,20
1992,CUB,discus throw,2
1992,CUB,foil individual,1
1992,CUB,foil team,5
1992,CUB,high jump,2
1992,CUB,volleyball,12
1992,DEN,+ 91kg (super heavyweight),1
1992,DEN,C-2 1000m (canoe double),2
1992,DEN,Team Pursuit (4000m),5
1992,DEN,fleet/match race keelboat open (Soling),3
1992,DEN,flying dutchman,2
1992,DEN,singles,1
1992,ESP,1500m,1
1992,ESP,1km time trial,1
1992,ESP,200m backstroke,1
1992,ESP,20km walk,1
1992,ESP,470 - Two Person Dinghy,4
1992,ESP,48 - 52kg (half-lightweight),1
1992,ESP,52 - 56kg (lightweight),1
1992,ESP,54 - 57kg (featherweight),1
1992,ESP,decathlon,1
1992,ESP,doubles,2
1992,ESP,flying dutchman,2
1992,ESP,football,12
1992,ESP,hockey,16
1992,ESP,individual all-round,1
1992,ESP,pole vault,1
1992,ESP,single-handed dinghy (Europe),1
1992,ESP,single-handed dinghy (Finn),1
1992,ESP,singles,2
1992,ESP,team (FITA Olympic round - 70m),3
1992,ESP,water polo,13
1992,EST,470 - Two Person Dinghy,2
1992,EST,sprint,1
1992,ETH,10000m,2
1992,ETH,5000m,1
1992,EUN,"+ 110kg, total (super heavyweight)",2
1992,EUN,+ 95kg (heavyweight),1
1992,EUN,- 48kg (light-flyweight),2
1992,EUN,- 60 kg,1
1992,EUN,"100 - 110kg, total (heavyweight)",1
1992,EUN,100 - 130kg (super heavyweight),2
1992,EUN,10000m walk,1
1992,EUN,100m,1
1992,EUN,100m breaststroke,1
1992,EUN,100m freestyle,1
1992,EUN,10m air pistol (40 shots),1
1992,EUN,10m air pistol (60 shots),1
1992,EUN,10m air rifle (60 shots),1
1992,EUN,10m platform,1
1992,EUN,1500m,1
1992,EUN,200m backstroke,1
1992,EUN,200m freestyle,1
1992,EUN,25m pistol (30+30 shots),1
1992,EUN,25m rapid fire pistol (60 shots),1
1992,EUN,3000m,2
1992,EUN,3m springboard,2
1992,EUN,400m,1
1992,EUN,400m freestyle,1
1992,EUN,48 - 52kg (flyweight),1
